Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.4.Raumlufttemperatur [C]
1060	34.4945	31.914	29.4155	29.4155
1061	34.5155	31.9345	29.3845	29.385
1062	34.536	31.9555	30.279	29.473
1063	34.5565	31.976	32.413	29.7355
1064	34.577	31.9965	34.5895	30.041
1065	34.5975	32.017	35.5875	30.2325
1066	34.618	32.0375	35.678	30.323
1067	34.6385	32.058	35.176	30.3375
1068	34.659	32.078	34.6625	30.34
1069	34.679	32.0985	35.321	30.4825
1070	34.699	32.119	35.991	30.6365
1071	34.719	32.139	36.0805	30.7255
1072	34.739	32.159	35.2445	30.696
1073	34.759	32.179	33.1685	30.4915
1074	34.779	32.199	31.05	30.244
1075	34.799	32.2185	30.11	30.11
1076	34.819	32.238	30.0765	30.0765
1077	34.8385	32.258	30.0435	30.0435
1078	34.858	32.278	30.0105	30.0105
1079	34.878	32.2975	29.9775	29.9775
1080	34.8975	32.317	29.945	29.945
1081	34.9165	32.3365	29.9125	29.9125
1082	34.936	32.3555	29.8795	29.88
1083	34.9555	32.375	29.847	29.8475
1084	34.9745	32.3945	29.815	29.815
1085	34.9935	32.4135	29.783	29.783
1086	35.013	32.4325	30.676	29.8695
1087	35.0325	32.4515	32.8085	30.131
1088	35.0515	32.4705	34.9835	30.435
1089	35.0705	32.4895	35.98	30.625
1090	35.089	32.5085	36.0695	30.7145
1091	35.1075	32.5275	35.5665	30.7275
1092	35.1265	32.546	35.0515	30.7285
1093	35.1455	32.5645	35.7085	30.8695
1094	35.164	32.5835	36.377	31.0225
1095	35.1825	32.602	36.465	31.111
1096	35.201	32.6205	35.628	31.08
1097	35.2195	32.639	33.551	30.8735
1098	35.238	32.6575	31.431	30.6245
1099	35.256	32.676	30.49	30.49
1100	35.2745	32.694	30.4555	30.4555
1101	35.293	32.712	30.421	30.421
1102	35.311	32.73	30.387	30.387
1103	35.329	32.748	30.353	30.353
1104	35.347	32.766	30.319	30.319
1105	35.365	32.784	30.285	30.285
1106	35.383	32.802	30.251	30.251
1107	35.401	32.82	30.217	30.2175
1108	35.4185	32.838	30.1835	30.184
1109	35.436	32.856	30.1505	30.1505
1110	35.454	32.8735	31.0425	30.236
1111	35.4715	32.891	33.1735	30.4965
1112	35.489	32.9085	35.347	30.7995
1113	35.5065	32.926	36.3425	30.988
1114	35.524	32.9435	36.431	31.076
1115	35.5415	32.961	35.9265	31.088
1116	35.5585	32.9785	35.41	31.088
1117	35.576	32.9955	36.066	31.228
1118	35.5935	33.0125	36.734	31.3795
1119	35.6105	33.03	36.821	31.4665
1120	35.6275	33.0475	35.9825	31.4345
1121	35.6445	33.0645	33.9045	31.227
1122	35.6615	33.0815	31.7835	30.977
1123	35.6785	33.0985	30.841	30.841
1124	35.6955	33.115	30.805	30.8055
1125	35.7125	33.1315	30.7695	30.77
1126	35.729	33.1485	30.7345	30.7345
1127	35.7455	33.1655	30.699	30.6995
1128	35.7625	33.182	30.6635	30.6645
1129	35.779	33.1985	30.6285	30.6295
1130	35.7955	33.215	30.594	30.5945
1131	35.812	33.2315	30.5595	30.5595
1132	35.8285	33.248	30.5245	30.5245
1133	35.845	33.2645	30.49	30.49
1134	35.861	33.281	31.381	30.5745
1135	35.8775	33.297	33.511	30.8335
1136	35.894	33.313	35.6835	31.1355
1137	35.91	33.3295	36.6775	31.3235
1138	35.926	33.346	36.7645	31.4105
1139	35.942	33.362	36.2595	31.4215
1140	35.958	33.378	35.7425	31.42
1141	35.974	33.394	36.3975	31.5585
1142	35.99	33.41	37.064	31.709
1143	36.006	33.4255	37.1495	31.795
1144	36.022	33.441	36.31	31.762
1145	36.0375	33.457	34.231	31.5535
1146	36.053	33.473	32.109	31.3025
1147	36.069	33.4885	31.1655	31.1655
1148	36.0845	33.504	31.1285	31.1285
1149	36.1	33.5195	31.092	31.092
1150	36.1155	33.535	31.0555	31.056
1151	36.131	33.5505	31.019	31.0195
1152	36.1465	33.566	30.983	30.983
1153	36.1615	33.5815	30.947	30.947
1154	36.177	33.5965	30.911	30.911
1155	36.1925	33.6115	30.875	30.875
1156	36.2075	33.627	30.8395	30.8395
1157	36.2225	33.6425	30.804	30.804
1158	36.2375	33.6575	31.6935	30.887
1159	36.2525	33.6725	33.823	31.1455
1160	36.2675	33.6875	35.9945	31.4465
1161	36.2825	33.7025	36.9875	31.633
1162	36.2975	33.7175	37.074	31.719
1163	36.3125	33.732	36.5675	31.729
1164	36.3275	33.7465	36.049	31.727
1165	36.342	33.7615	36.703	31.8645
1166	36.3565	33.7765	37.3685	32.0135
1167	36.3715	33.791	37.4535	32.0985
1168	36.386	33.8055	36.613	32.0645
1169	36.4005	33.82	34.5325	31.855
1170	36.415	33.8345	32.4095	31.603
1171	36.4295	33.849	31.465	31.465
1172	36.444	33.8635	31.4275	31.4275
1173	36.4585	33.878	31.39	31.39
1174	36.473	33.892	31.3525	31.3525
1175	36.487	33.9065	31.315	31.3155
1176	36.501	33.921	31.2775	31.2785
1177	36.515	33.935	31.2405	31.2415
1178	36.5295	33.949	31.204	31.2045
1179	36.544	33.963	31.1675	31.1675
1180	36.558	33.977	31.1305	31.1305
1181	36.572	33.991	31.094	31.094
1182	36.586	34.005	31.983	31.1765
1183	36.5995	34.019	34.111	31.4335
1184	36.613	34.033	36.2815	31.7335
1185	36.627	34.047	37.2735	31.9195
1186	36.641	34.0605	37.359	32.0045
1187	36.655	34.074	36.852	32.0135
1188	36.6685	34.088	36.3325	32.0105
1189	36.682	34.1015	36.9855	32.147
1190	36.6955	34.115	37.65	32.295
1191	36.709	34.1285	37.734	32.379
1192	36.7225	34.142	36.8925	32.344
1193	36.736	34.1555	34.811	32.134
1194	36.7495	34.169	32.687	31.881
1195	36.763	34.1825	31.742	31.742
1196	36.7765	34.1955	31.7035	31.7035
1197	36.7895	34.209	31.665	31.665
1198	36.8025	34.2225	31.627	31.627
1199	36.8155	34.2355	31.5885	31.589
1200	36.829	34.2485	31.55	31.551
1201	36.8425	34.2615	31.5125	31.513
1202	36.8555	34.2745	31.475	31.475
1203	36.8685	34.2875	31.437	31.437
1204	36.8815	34.3005	31.3995	31.3995
1205	36.8945	34.3135	31.362	31.362
1206	36.907	34.3265	32.2495	31.443
1207	36.9195	34.3395	34.377	31.6995
1208	36.9325	34.3525	36.547	31.999
1209	36.9455	34.365	37.5385	32.184
1210	36.9585	34.3775	37.623	32.268
1211	36.971	34.3905	37.1145	32.276
1212	36.9835	34.403	36.5945	32.272
1213	36.996	34.4155	37.247	32.408
1214	37.0085	34.4285	37.9105	32.5555
1215	37.021	34.441	37.9935	32.6385
1216	37.0335	34.453	37.151	32.603
1217	37.046	34.4655	35.069	32.392
1218	37.0585	34.478	32.9445	32.138
1219	37.071	34.4905	31.998	31.998
1220	37.083	34.503	31.9585	31.9585
1221	37.0955	34.515	31.9195	31.9195
1222	37.108	34.527	31.8805	31.8805
1223	37.12	34.5395	31.8415	31.8415
1224	37.132	34.552	31.8025	31.8025
1225	37.144	34.564	31.7635	31.7635
1226	37.156	34.576	31.725	31.725
1227	37.168	34.588	31.6865	31.6865
1228	37.18	34.6	31.648	31.648
1229	37.192	34.612	31.61	31.61
1230	37.204	34.624	32.497	31.6905
1231	37.216	34.6355	34.6235	31.946
1232	37.228	34.647	36.7925	32.244
1233	37.24	34.659	37.783	32.428
1234	37.2515	34.671	37.8665	32.5115
1235	37.263	34.683	37.3575	32.519
1236	37.275	34.6945	36.8365	32.5145
1237	37.2865	34.706	37.488	32.6495
1238	37.298	34.7175	38.151	32.796
1239	37.3095	34.729	38.233	32.878
1240	37.321	34.7405	37.39	32.8415
1241	37.3325	34.752	35.307	32.63
1242	37.344	34.7635	33.1815	32.3755
1243	37.3555	34.775	32.2345	32.235
1244	37.367	34.7865	32.194	32.1945
1245	37.3785	34.7975	32.154	32.154
1246	37.3895	34.809	32.114	32.1145
1247	37.4005	34.8205	32.0745	32.075
1248	37.412	34.8315	32.035	32.035
1249	37.4235	34.8425	31.9955	31.9955
1250	37.4345	34.854	31.956	31.956
1251	37.4455	34.8655	31.9165	31.9165
1252	37.4565	34.8765	31.8775	31.8775
1253	37.4675	34.8875	31.8385	31.8385
1254	37.4785	34.8985	32.7245	31.9185
1255	37.4895	34.9095	34.8505	32.1735
1256	37.5005	34.9205	37.019	32.471
1257	37.5115	34.931	38.0085	32.6545
1258	37.5225	34.9415	38.0915	32.737
1259	37.5335	34.9525	37.582	32.7435
1260	37.544	34.9635	37.0605	32.738
1261	37.5545	34.9745	37.711	32.8725
1262	37.5655	34.985	38.373	33.0185
1263	37.576	34.9955	38.4545	33.1
1264	37.5865	35.0065	37.6105	33.0625
1265	37.5975	35.017	35.527	32.8495
1266	37.608	35.0275	33.401	32.5945
1267	37.6185	35.038	32.4535	32.4535
1268	37.629	35.0485	32.4125	32.4125
1269	37.6395	35.059	32.3715	32.3715
1270	37.65	35.0695	32.3305	32.331
1271	37.6605	35.08	32.29	32.2905
1272	37.671	35.09	32.25	32.25
1273	37.681	35.1005	32.21	32.21
1274	37.6915	35.111	32.17	32.17
1275	37.702	35.121	32.13	32.13
1276	37.712	35.1315	32.09	32.09
1277	37.722	35.142	32.05	32.05
1278	37.732	35.152	32.9355	32.129
1279	37.742	35.162	35.0605	32.3835
1280	37.7525	35.172	37.228	32.6805
1281	37.763	35.182	38.2175	32.863
1282	37.773	35.192	38.2995	32.945
1283	37.783	35.202	37.789	32.951
1284	37.793	35.212	37.267	32.945
1285	37.803	35.222	37.917	33.0785
1286	37.8125	35.232	38.5785	33.2235
1287	37.822	35.242	38.6595	33.3045
1288	37.832	35.252	37.815	33.2665
1289	37.842	35.2615	35.7305	33.053
1290	37.852	35.271	33.6035	32.797
1291	37.8615	35.281	32.655	32.655
1292	37.871	35.291	32.6135	32.6135
1293	37.881	35.3005	32.572	32.5725
1294	37.8905	35.31	32.5305	32.531
1295	37.9	35.32	32.4895	32.4895
1296	37.91	35.3295	32.4485	32.4485
1297	37.9195	35.339	32.4075	32.4075
1298	37.929	35.3485	32.367	32.367
1299	37.9385	35.358	32.3265	32.3265
1300	37.948	35.3675	32.286	32.286
1301	37.9575	35.377	32.2455	32.246
1302	37.9665	35.3865	33.13	32.3245
1303	37.976	35.3955	35.2545	32.578
1304	37.9855	35.405	37.422	32.874
1305	37.9945	35.4145	38.4105	33.056
1306	38.004	35.4235	38.4915	33.1375
1307	38.0135	35.4325	37.9805	33.1425
1308	38.0225	35.442	37.458	33.1355
1309	38.0315	35.4515	38.1075	33.2685
1310	38.0405	35.4605	38.768	33.4135
1311	38.0495	35.4695	38.848	33.494
1312	38.059	35.4785	38.003	33.455
1313	38.0685	35.4875	35.9185	33.241
1314	38.0775	35.4965	33.791	32.9845
1315	38.0865	35.5055	32.842	32.842
1316	38.0955	35.5145	32.7995	32.8
1317	38.1045	35.5235	32.7575	32.758
1318	38.113	35.5325	32.716	32.716
1319	38.1215	35.5415	32.674	32.674
1320	38.1305	35.5505	32.632	32.6325
1321	38.1395	35.5595	32.5905	32.591
1322	38.1485	35.568	32.5495	32.5495
1323	38.1575	35.5765	32.5085	32.5085
1324	38.166	35.5855	32.4675	32.4675
1325	38.1745	35.5945	32.4265	32.4265
1326	38.1835	35.603	33.3105	32.504
1327	38.192	35.6115	35.434	32.757
1328	38.2005	35.62	37.6005	33.0525
1329	38.209	35.6285	38.5885	33.2335
1330	38.2175	35.6375	38.6695	33.3145
1331	38.2265	35.646	38.158	33.3195
1332	38.235	35.6545	37.6345	33.312
1333	38.2435	35.663	38.283	33.4445
1334	38.252	35.6715	38.943	33.589
1335	38.26	35.68	39.023	33.6685
1336	38.2685	35.688	38.1775	33.629
1337	38.277	35.6965	36.092	33.4145
1338	38.2855	35.705	33.964	33.1575
1339	38.294	35.713	33.0145	33.0145
1340	38.302	35.7215	32.9715	32.9715
1341	38.31	35.73	32.929	32.929
1342	38.3185	35.738	32.8865	32.8865
1343	38.327	35.746	32.844	32.844
1344	38.335	35.7545	32.802	32.802
1345	38.343	35.763	32.76	32.76
1346	38.351	35.771	32.718	32.718
1347	38.359	35.779	32.676	32.676
1348	38.367	35.787	32.6345	32.6345
1349	38.375	35.795	32.593	32.593
1350	38.383	35.803	33.4765	32.67
1351	38.391	35.811	35.6	32.9225
1352	38.399	35.819	37.766	33.2175
1353	38.407	35.827	38.7535	33.3985
1354	38.415	35.835	38.834	33.479
1355	38.423	35.843	38.3215	33.483
1356	38.431	35.851	37.7975	33.475
1357	38.439	35.8585	38.446	33.607
1358	38.447	35.866	39.1055	33.7505
1359	38.4545	35.874	39.1845	33.8295
1360	38.462	35.882	38.3385	33.79
1361	38.47	35.8895	36.2525	33.575
1362	38.478	35.897	34.1235	33.317
1363	38.4855	35.905	33.1735	33.1735
1364	38.493	35.913	33.1305	33.1305
1365	38.501	35.9205	33.0875	33.0875
1366	38.5085	35.928	33.0445	33.0445
1367	38.516	35.9355	33.0015	33.0015
1368	38.5235	35.943	32.9585	32.959
1369	38.531	35.9505	32.916	32.9165
1370	38.5385	35.958	32.8735	32.874
1371	38.546	35.9655	32.831	32.8315
1372	38.5535	35.973	32.789	32.789
1373	38.561	35.9805	32.747	32.747
1374	38.5685	35.988	33.6305	32.824
1375	38.5755	35.9955	35.7535	33.076
1376	38.583	36.0025	37.919	33.3705
1377	38.5905	36.01	38.9055	33.551
1378	38.5975	36.0175	38.985	33.631
1379	38.605	36.0245	38.4725	33.6345
1380	38.6125	36.032	37.948	33.626
1381	38.6195	36.0395	38.596	33.7575
1382	38.6265	36.0465	39.2555	33.9005
1383	38.634	36.0535	39.334	33.979
1384	38.6415	36.0605	38.487	33.9385
1385	38.6485	36.068	36.4005	33.723
1386	38.6555	36.0755	34.2715	33.465
1387	38.6625	36.0825	33.321	33.321
1388	38.6695	36.0895	33.277	33.277
1389	38.6765	36.0965	33.2335	33.2335
1390	38.6835	36.1035	33.19	33.1905
1391	38.6905	36.1105	33.1465	33.147
1392	38.6975	36.1175	33.1035	33.1035
1393	38.7045	36.1245	33.0605	33.0605
1394	38.7115	36.1315	33.0175	33.0175
1395	38.7185	36.1385	32.9745	32.975
1396	38.7255	36.1455	32.932	32.9325
1397	38.7325	36.152	32.89	32.89
1398	38.7395	36.1585	33.7725	32.9665
1399	38.7465	36.1655	35.8945	33.218
1400	38.753	36.1725	38.0595	33.512
1401	38.7595	36.1795	39.046	33.6915
1402	38.7665	36.186	39.1255	33.771
1403	38.7735	36.1925	38.6125	33.7745
1404	38.78	36.1995	38.0875	33.7655
1405	38.7865	36.2065	38.7345	33.8965
1406	38.7935	36.213	39.3935	34.039
1407	38.8	36.2195	39.472	34.117
1408	38.8065	36.2265	38.6245	34.0765
1409	38.8135	36.233	36.5375	33.8605
1410	38.82	36.2395	34.408	33.6015
1411	38.8265	36.246	33.457	33.457
1412	38.833	36.2525	33.413	33.413
1413	38.8395	36.259	33.369	33.369
1414	38.846	36.2655	33.325	33.325
1415	38.8525	36.272	33.281	33.281
1416	38.859	36.2785	33.2375	33.2375
1417	38.8655	36.285	33.194	33.194
1418	38.872	36.2915	33.1505	33.1505
1419	38.878	36.298	33.1075	33.1075
1420	38.8845	36.304	33.0645	33.0645
1421	38.891	36.3105	33.0215	33.0215
1422	38.897	36.317	33.904	33.0975
1423	38.9035	36.323	36.026	33.3485
1424	38.91	36.3295	38.1905	33.642
1425	38.916	36.336	39.1765	33.8215
1426	38.9225	36.342	39.255	33.9005
1427	38.929	36.348	38.7415	33.903
1428	38.935	36.3545	38.2165	33.8935
1429	38.941	36.361	38.863	34.0245
1430	38.947	36.367	39.521	34.167
1431	38.953	36.373	39.599	34.2445
1432	38.9595	36.379	38.7515	34.203
1433	38.966	36.385	36.664	33.987
1434	38.972	36.391	34.534	33.728
1435	38.978	36.397	33.5825	33.583
1436	38.984	36.403	33.538	33.5385
1437	38.99	36.409	33.4935	33.494
1438	38.996	36.415	33.449	33.4495
1439	39.002	36.421	33.405	33.405
1440	39.008	36.427	33.361	33.361
1441	39.014	36.433	33.317	33.3175
1442	39.02	36.439	33.2735	33.274
1443	39.026	36.445	33.23	33.23
1444	39.0315	36.451	33.1865	33.1865
1445	39.037	36.457	33.1435	33.1435
1446	39.043	36.463	34.0255	33.219
1447	39.049	36.469	36.147	33.4695
1448	39.055	36.4745	38.311	33.7625
1449	39.061	36.48	39.2965	33.9415
1450	39.0665	36.486	39.375	34.02
1451	39.072	36.492	38.861	34.0225
1452	39.078	36.4975	38.335	34.013
1453	39.084	36.503	38.9815	34.143
1454	39.0895	36.509	39.6395	34.285
1455	39.095	36.5145	39.717	34.3625
1456	39.101	36.52	38.869	34.321
1457	39.1065	36.526	36.781	34.104
1458	39.112	36.5315	34.6505	33.8445
1459	39.1175	36.537	33.6985	33.6995
1460	39.123	36.543	33.6535	33.6545
1461	39.129	36.5485	33.609	33.6095
1462	39.1345	36.554	33.5645	33.5645
1463	39.14	36.5595	33.52	33.52
1464	39.1455	36.565	33.4755	33.4755
1465	39.151	36.5705	33.431	33.431
1466	39.1565	36.576	33.387	33.387
1467	39.162	36.5815	33.343	33.343
1468	39.1675	36.587	33.299	33.2995
1469	39.1725	36.5925	33.2555	33.256
1470	39.178	36.5975	34.1375	33.331
1471	39.1835	36.603	36.2585	33.581
1472	39.189	36.6085	38.422	33.874
1473	39.1945	36.6135	39.407	34.053
1474	39.1995	36.619	39.485	34.131
1475	39.205	36.6245	38.971	34.133
1476	39.2105	36.6295	38.445	34.123
1477	39.2155	36.635	39.091	34.2525
1478	39.2205	36.6405	39.7485	34.394
1479	39.226	36.6455	39.8255	34.4715
1480	39.2315	36.6505	38.9775	34.4295
1481	39.2365	36.656	36.8895	34.212
1482	39.2415	36.6615	34.7585	33.952
1483	39.2465	36.6665	33.8065	33.8065
1484	39.252	36.6715	33.761	33.7615
1485	39.2575	36.6765	33.7155	33.716
1486	39.2625	36.6815	33.6705	33.6705
1487	39.2675	36.687	33.6255	33.626
1488	39.2725	36.6925	33.581	33.5815
1489	39.2775	36.6975	33.5365	33.5365
1490	39.2825	36.7025	33.492	33.492
1491	39.2875	36.7075	33.448	33.448
1492	39.2925	36.7125	33.4035	33.404
1493	39.2975	36.7175	33.3595	33.36
1494	39.3025	36.7225	34.241	33.4345
1495	39.3075	36.7275	36.3615	33.684
1496	39.3125	36.7325	38.525	33.9765
1497	39.3175	36.7375	39.51	34.155
1498	39.3225	36.7425	39.5875	34.233
1499	39.3275	36.7475	39.073	34.2345
1500	39.3325	36.752	38.5465	34.224
1501	39.3375	36.7565	39.192	34.354
1502	39.3425	36.7615	39.8495	34.495
1503	39.347	36.7665	39.9265	34.5715
1504	39.3515	36.7715	39.078	34.5295
1505	39.3565	36.7765	36.9895	34.312
1506	39.3615	36.781	34.858	34.052
1507	39.3665	36.7855	33.9055	33.906
1508	39.371	36.7905	33.86	33.86
1509	39.3755	36.7955	33.8145	33.8145
1510	39.3805	36.8	33.769	33.7695
1511	39.3855	36.8045	33.7235	33.724
1512	39.39	36.8095	33.6785	33.6785
1513	39.3945	36.8145	33.6335	33.634
1514	39.3995	36.819	33.589	33.5895
1515	39.404	36.8235	33.5445	33.5445
1516	39.4085	36.8285	33.5	33.5
1517	39.4135	36.833	33.4555	33.456
1518	39.418	36.8375	34.336	33.5305
1519	39.4225	36.842	36.4565	33.78
1520	39.427	36.8465	38.62	34.072
1521	39.4315	36.8515	39.6045	34.25
1522	39.436	36.856	39.682	34.3275
1523	39.4405	36.8605	39.1675	34.3285
1524	39.4455	36.865	38.6405	34.318
1525	39.45	36.8695	39.286	34.4475
1526	39.4545	36.874	39.943	34.588
1527	39.459	36.8785	40.019	34.6645
1528	39.463	36.883	39.17	34.622
1529	39.4675	36.8875	37.0815	34.404
1530	39.472	36.892	34.95	34.144
1531	39.4765	36.896	33.997	33.9975
1532	39.481	36.9005	33.951	33.9515
1533	39.4855	36.905	33.9055	33.906
1534	39.49	36.9095	33.86	33.86
1535	39.494	36.914	33.8145	33.8145
1536	39.4985	36.918	33.769	33.769
1537	39.503	36.9225	33.7235	33.7235
1538	39.507	36.927	33.6785	33.6785
1539	39.5115	36.931	33.6335	33.6335
1540	39.516	36.9355	33.589	33.589
1541	39.52	36.94	33.5445	33.5445
1542	39.524	36.944	34.425	33.6185
1543	39.5285	36.948	36.545	33.868
1544	39.533	36.9525	38.7075	34.16
1545	39.537	36.957	39.692	34.3375
1546	39.541	36.961	39.7695	34.4145
1547	39.5455	36.965	39.2545	34.4155
1548	39.55	36.969	38.7275	34.4045
1549	39.554	36.973	39.3725	34.5335
1550	39.558	36.9775	40.029	34.674
1551	39.562	36.982	40.105	34.75
1552	39.566	36.986	39.256	34.7075
1553	39.57	36.99	37.167	34.4895
1554	39.5745	36.994	35.035	34.2285
1555	39.579	36.998	34.082	34.082
1556	39.583	37.002	34.036	34.036
1557	39.587	37.006	33.99	33.99
1558	39.591	37.01	33.944	33.944
1559	39.595	37.014	33.898	33.898
1560	39.599	37.018	33.852	33.8525
1561	39.603	37.022	33.8065	33.807
1562	39.607	37.026	33.7615	33.7615
1563	39.611	37.03	33.7165	33.7165
1564	39.615	37.034	33.6715	33.6715
1565	39.619	37.038	33.6265	33.6265
1566	39.623	37.042	34.5065	33.7005
1567	39.627	37.046	36.6265	33.9495
1568	39.6305	37.05	38.7895	34.241
1569	39.634	37.054	39.7735	34.4185
1570	39.638	37.058	39.85	34.4955
1571	39.642	37.062	39.3345	34.4965
1572	39.646	37.066	38.8075	34.485
1573	39.65	37.0695	39.4525	34.6135
1574	39.654	37.073	40.109	34.754
1575	39.6575	37.077	40.1845	34.83
1576	39.661	37.081	39.335	34.787
1577	39.665	37.085	37.246	34.5685
1578	39.669	37.0885	35.114	34.3075
1579	39.673	37.092	34.1605	34.1605
1580	39.6765	37.096	34.114	34.114
1581	39.68	37.1	34.0675	34.068
1582	39.684	37.104	34.021	34.0215
1583	39.688	37.1075	33.975	33.975
1584	39.6915	37.111	33.929	33.9295
1585	39.695	37.115	33.8835	33.884
1586	39.699	37.1185	33.838	33.838
1587	39.7025	37.122	33.7925	33.7925
1588	39.706	37.126	33.7475	33.7475
1589	39.71	37.1295	33.7025	33.7025
1590	39.7135	37.133	34.5825	33.776
1591	39.717	37.137	36.702	34.0245
1592	39.721	37.1405	38.864	34.316
1593	39.7245	37.144	39.8475	34.4935
1594	39.728	37.1475	39.9245	34.57
1595	39.7315	37.151	39.409	34.5705
1596	39.735	37.155	38.8815	34.559
1597	39.739	37.1585	39.526	34.6875
1598	39.7425	37.162	40.182	34.8275
1599	39.746	37.1655	40.2575	34.903
1600	39.7495	37.169	39.4075	34.86
1601	39.753	37.1725	37.3185	34.6415
1602	39.7565	37.176	35.1865	34.38
1603	39.76	37.1795	34.2325	34.2325
1604	39.7635	37.183	34.186	34.186
1605	39.767	37.1865	34.1395	34.1395
1606	39.7705	37.19	34.093	34.093
1607	39.7735	37.1935	34.047	34.047
1608	39.777	37.1965	34.0005	34.001
1609	39.7805	37.2	33.9545	33.955
1610	39.784	37.2035	33.909	33.909
1611	39.7875	37.207	33.863	33.863
1612	39.7905	37.2105	33.8175	33.8175
1613	39.794	37.2135	33.772	33.7725
1614	39.7975	37.217	34.6515	33.846
1615	39.801	37.2205	36.771	34.0945
1616	39.8045	37.224	38.9335	34.3855
1617	39.8075	37.2275	39.917	34.5625
1618	39.811	37.2305	39.9935	34.639
1619	39.8145	37.2335	39.478	34.639
1620	39.8175	37.237	38.95	34.6275
1621	39.8205	37.2405	39.594	34.756
1622	39.824	37.2435	40.25	34.8955
1623	39.8275	37.247	40.3255	34.971
1624	39.8305	37.2505	39.4755	34.9275
1625	39.8335	37.2535	37.386	34.7085
1626	39.837	37.2565	35.2535	34.447
1627	39.8405	37.26	34.2995	34.2995
1628	39.8435	37.2635	34.2525	34.2525
1629	39.8465	37.2665	34.2055	34.206
1630	39.85	37.2695	34.159	34.1595
1631	39.8535	37.2725	34.1125	34.113
1632	39.8565	37.2755	34.066	34.0665
1633	39.8595	37.279	34.02	34.02
1634	39.8625	37.2825	33.974	33.974
1635	39.8655	37.2855	33.928	33.928
1636	39.8685	37.2885	33.8825	33.8825
1637	39.872	37.2915	33.837	33.837
1638	39.8755	37.2945	34.7165	33.91
1639	39.8785	37.2975	36.836	34.1585
1640	39.8815	37.3005	38.998	34.4495
1641	39.8845	37.304	39.981	34.626
1642	39.8875	37.3075	40.057	34.7025
1643	39.8905	37.3105	39.541	34.703
1644	39.8935	37.3135	39.013	34.691
1645	39.8965	37.3165	39.657	34.819
1646	39.8995	37.3195	40.313	34.9585
1647	39.9025	37.3225	40.3885	35.0335
1648	39.9055	37.3255	39.538	34.99
1649	39.9085	37.3285	37.448	34.771
1650	39.9115	37.3315	35.3155	34.509
1651	39.9145	37.3345	34.3615	34.3615
1652	39.9175	37.3375	34.3145	34.3145
1653	39.9205	37.3405	34.2675	34.2675
1654	39.9235	37.3435	34.2205	34.2205
1655	39.9265	37.3465	34.1735	34.1735
1656	39.9295	37.3495	34.127	34.127
1657	39.9325	37.352	34.0805	34.081
1658	39.9355	37.3545	34.034	34.035
1659	39.9385	37.3575	33.988	33.9885
1660	39.9415	37.3605	33.942	33.9425
1661	39.944	37.3635	33.8965	33.897
1662	39.9465	37.3665	34.776	33.97
1663	39.9495	37.3695	36.895	34.218
1664	39.9525	37.3725	39.057	34.5085
1665	39.9555	37.375	40.04	34.685
1666	39.9585	37.3775	40.116	34.761
1667	39.961	37.3805	39.5995	34.761
1668	39.9635	37.3835	39.071	34.749
1669	39.9665	37.3865	39.715	34.877
1670	39.9695	37.3895	40.371	35.0165
1671	39.9725	37.392	40.446	35.0915
1672	39.975	37.3945	39.5955	35.0475
1673	39.9775	37.3975	37.5055	34.8285
1674	39.9805	37.4005	35.3725	34.5665
1675	39.9835	37.403	34.4185	34.4185
1676	39.986	37.4055	34.371	34.3715
1677	39.9885	37.4085	34.3235	34.3245
1678	39.9915	37.4115	34.2765	34.2775
1679	39.9945	37.414	34.23	34.2305
1680	39.997	37.4165	34.1835	34.1835
1681	39.9995	37.4195	34.1365	34.137
1682	40.0025	37.422	34.09	34.0905
1683	40.005	37.4245	34.044	34.044
1684	40.0075	37.4275	33.998	33.998
1685	40.0105	37.43	33.952	33.952
1686	40.013	37.4325	34.831	34.025
1687	40.0155	37.4355	36.95	34.273
1688	40.0185	37.438	39.1115	34.5635
1689	40.021	37.4405	40.094	34.74
1690	40.0235	37.4435	40.17	34.816
1691	40.0265	37.446	39.654	34.8155
1692	40.029	37.4485	39.1255	34.803
1693	40.0315	37.451	39.769	34.931
1694	40.034	37.4535	40.4245	35.07
1695	40.0365	37.4565	40.4995	35.1445
1696	40.039	37.459	39.649	35.1005
1697	40.0415	37.4615	37.5585	34.8815
1698	40.0445	37.464	35.4255	34.6195
1699	40.047	37.4665	34.471	34.4715
1700	40.0495	37.469	34.4235	34.424
1701	40.052	37.4715	34.3765	34.3765
1702	40.0545	37.474	34.3295	34.3295
